Date,D,DUK,EMR,ETN,NEE,POWL,PWR,SO,SPY,VRT
2016-05-18,0.9793192563745281,0.9731209022748852,0.9703915657599815,0.9801045903472706,0.9853064170764683,0.9915585957759493,0.9859278040369631,0.9788100295649608,1.0002930969830124,
2016-05-19,1.0182445314627109,1.0052240638264456,0.9870080323424931,0.9906822962210939,1.003304635309025,0.9914866203831154,1.006690597492815,1.01311408325872,0.9965348785761291,
2016-05-20,1.0014108548489873,1.000389635705014,1.0101715931105977,1.0043664811296327,1.007769608939774,1.0306655488415604,1.0110765401583501,0.9995889140088513,1.0063173781992139,
2016-05-23,0.9881655491360118,0.9889612263083306,1.0007895427565325,1.0041806090200374,0.9887704029886835,1.0011902526022938,1.0021911070830825,0.988489327419822,0.9986376686242332,
2016-05-24,1.009124953861039,1.0110304873388851,1.0094693474805267,1.0058285332882584,1.0161032306698095,1.053491699761045,0.99038025785593,1.0076937801957584,1.0129622979654256,
2016-05-25,1.002260008350345,0.9994805467066905,1.017979616068115,1.0200331417808077,0.9934107766874181,1.0143865133288215,1.0335542174054313,1.001857372406001,1.0067829140895395,
2016-05-26,1.0088807627007967,1.0131254312255529,0.9986558413696206,0.9985393617693746,1.013448174788982,0.9958288271693223,1.0068347648167297,1.0138002927727645,1.0002865494511493,
2016-05-27,1.0005590327402953,1.0002565314743124,1.00346002887123,1.0017879897241935,1.0001669249951988,0.9960906122179065,1.0038183125524076,0.9987808716813974,1.0042995842920137,
2016-05-31,1.0089373919562323,1.0032060032355927,0.9965519016486165,1.0,1.002336478330128,0.9980374289239834,1.0156385735094418,1.0056958607510376,0.998097112283531,
2016-06-01,1.0018168021613185,1.0100982018033402,1.002691373149681,1.0003244809015808,1.0002498435222695,0.9862355025059965,0.9962545385705962,1.0026293433608124,1.0020491084182999,
2016-06-02,0.9973490581400118,0.9989875667850272,1.0015339330563415,1.0016219549965248,0.9971699880910547,1.0293367016669326,0.9870508342939961,0.9957637555311943,1.003044016263339,
2016-06-03,1.0207026648691588,1.0144417046734893,1.0011481743290662,0.995141707913015,1.016609853575129,0.9928058283684021,0.9991535674285108,1.0166121906186831,0.9970125682128981,
2016-06-06,0.9972587784470847,0.9970030472697987,1.0225622003999035,1.0198533186804488,0.9995893109445062,1.0256410780344034,1.0131299954561674,0.9990037235518704,1.0050884365245814,
2016-06-07,0.9962900307316082,1.0018782187345379,1.0009347945467308,0.9977661749014679,0.9947433969484435,1.0040760604291723,1.0075251298406267,0.9992022296482963,1.0015616487550532,
2016-06-08,1.0062067891172413,1.006501121187984,1.0054179474188791,1.009755285787487,1.0149449150828846,1.0230038773667558,1.0116180680669573,1.0055896506311301,1.0032596961089992,
2016-06-09,1.010829434393264,1.009315696647785,0.9957262595093082,0.994140136973961,1.008623748072926,0.9944443436954289,0.9885153612477903,1.0097285658677033,0.9986342747892573,
2016-06-10,0.9947109914003577,0.9997536765626397,0.9839520987292105,0.9816790862664502,0.9987902276127255,0.9933495638198953,0.9738588021200059,1.0049148907544572,0.9905224596382658,
2016-06-13,1.0005452612904804,1.0045545386166896,0.9791390475513996,0.9839337423050935,0.9980618459884767,1.000803442393308,0.9808266750483756,0.9976520190341498,0.9922878992758812,
2016-06-14,1.0038154629252247,1.0098027431747585,1.0075538146716863,0.9968664322298946,1.0112468447099372,1.0074925794702223,0.9969589830225516,1.006668251006033,0.9980333821002876,
2016-06-15,1.0001356836770166,0.9893215629892893,0.9988467820428374,1.003474522374529,0.9908784203674866,0.9981405420352097,1.004357476641454,0.9912335073739411,0.9986060218096681,
2016-06-16,1.0028502348660533,1.01226555823385,1.0030790174137887,1.002308301905135,1.0081556782719985,0.9970733454569256,1.00173520918742,1.0035377219256785,1.0029842880519204,
2016-06-17,1.003112772285832,1.0054527904681387,1.0061396937526446,1.0136534331965943,1.0020022633123458,1.0026685557318917,1.0051973684321356,1.0017622331046587,0.996275998623658,
2016-06-20,1.0032378158162467,0.9881897877278032,1.0175440913310532,1.0108731820721972,0.9931255620894046,1.0210273071939058,1.0099094459414912,0.9958942748366115,1.0064397278450616,
2016-06-21,0.999865575339894,1.0,0.9960645955076123,0.9929362971480439,1.000241400956445,0.9864443488400406,1.0025592999209103,0.9992150271809053,1.0028388213286739,
2016-06-22,0.9924678400377348,0.9979268090761864,0.9894635745504631,0.9985448000741218,0.9949303874211054,1.0023783814993288,1.0025535114755322,0.9990175916292512,0.9983686811467252,
2016-06-23,1.002168276838846,1.0026887392289652,1.0205359958818767,1.0171630534130993,1.0013749461565076,1.0129185743236497,1.0233447360094332,1.0041301726733518,1.0130229355395686,
2016-06-24,1.0029749990651464,1.0046309264263278,0.9470844354077472,0.9237507109040439,0.9999193851351874,0.9547113208197057,0.9543756978214298,1.0025456968210555,0.9640909465373549,
2016-06-27,1.0105163019909633,1.0189250767125695,0.9685222632055439,0.9576083203662626,1.0329563712079235,0.9863683507483316,0.9439376791369813,1.0197303265348867,0.9820900046584661,
2016-06-28,1.0198803880227703,0.9994046134439759,1.0101564343500566,1.0232137413290687,1.0045355651465377,1.017965645652169,1.009208027933994,1.0021073636395321,1.0180360089991616,
2016-06-29,0.9996074710580354,1.0025023299177005,1.0187008849859533,1.0216319840477568,0.9944728009251773,1.0249796905397628,1.023266221780088,0.9982795485351608,1.017027458974735,
2016-06-30,1.0198925904344414,1.019488958919804,1.0296093323267685,1.0282317426036545,1.0207437886821606,1.0421188978768139,1.0307624020923951,1.0270013242807037,1.013645822463123,
2016-07-01,0.999101536061819,0.9981346589677903,1.0007665925349838,1.0090407823133536,0.9948617935668965,0.9987293783728757,1.0021625915902712,1.0037288505905801,1.002100180566229,
2016-07-05,1.0075773022785068,1.0151815150852463,0.9779693356830765,0.974282444710958,1.0087876000932878,0.9984726797677839,0.994389210644207,1.0078029517403138,0.9928072127551515,
2016-07-06,1.0059916175237522,1.0034512408122727,1.0121452755858122,1.012431778935869,1.0001528306956344,0.9212339029816529,1.0182290835721812,1.0035024130898498,1.0059976787382678,
2016-07-07,0.9816269755764747,0.9777597350348934,1.013547356900126,1.0111021174639656,0.9804414817711521,1.002490157538219,1.00852533209798,0.9856716233446037,0.999379426391252,
2016-07-08,1.0092938660709374,1.008441914370385,1.0204318299090156,1.0301113144192475,1.0124679947456994,1.0209770681318628,1.0295856884040102,1.0089454996137077,1.0148908209696528,
2016-07-11,0.9994887139961993,1.0,1.008420541005911,1.0077517578881912,0.9981529140395536,1.0154095538381525,1.012725988185218,0.9935352149811816,1.003527074569841,
2016-07-12,0.9905305225606847,0.9817462177554497,1.021154344234152,1.0250000113751891,0.9818027240624917,1.0042598310531505,1.0291853429273654,0.9823385944777661,1.007263204658284,
2016-07-13,1.0046508745602531,1.0072244808540152,1.003634034971671,0.9985931758188415,1.006597038257801,1.0037117238500002,1.0015753646851282,1.0054882290064169,0.9998602703573247,
