Date,VST,CEG,CEG weight,VST weight,weightedReturn
2024-03-06,1.0341315043748163,1.018159176548368,0.5,0.5,1.0261453404615921
2024-03-07,1.0128077589470081,0.9997384403641447,0.5,0.5,1.0062730996555764
2024-03-08,0.9807069092995032,0.9498274357073568,0.5,0.5,0.9652671725034301
2024-03-11,0.9596626096698474,0.9844051823754987,0.5,0.5,0.9720338960226731
2024-03-12,1.0370372226804645,1.0027395380345308,0.5,0.5,1.0198883803574976
2024-03-13,1.0159467959377362,0.996970896337474,0.5,0.5,1.0064588461376052
2024-03-14,1.03188363048626,0.9808174278572528,0.5,0.5,1.0063505291717565
2024-03-15,0.9754397226376958,1.005345081497393,0.5,0.5,0.9903924020675444
2024-03-18,1.0149446218311837,1.0200578074918023,0.5,0.5,1.017501214661493
2024-03-19,1.0227255736345793,1.0211442445430654,0.5,0.5,1.0219349090888223
2024-03-20,1.048209551374538,1.019140441395444,0.5,0.5,1.033674996384991
2024-03-21,1.024269824735695,0.9910080064863744,0.5,0.5,1.0076389156110346
2024-03-22,1.0105310408692376,1.0236030928196715,0.5,0.5,1.0170670668444546
2024-03-25,1.030539880432959,1.050605808564112,0.5,0.5,1.0405728444985356
2024-03-26,0.953511135544112,0.9901206614888728,0.5,0.5,0.9718158985164924
2024-03-27,1.006039262495615,0.9971955676589946,0.5,0.5,1.0016174150773047
2024-03-28,1.0197657531430206,0.9997836098379148,0.5,0.5,1.0097746814904678
2024-04-01,1.0269920831467756,1.006112860139199,0.5,0.5,1.0165524716429872
2024-04-02,0.9946873854131354,1.0115605407902304,0.5,0.5,1.0031239631016828
2024-04-03,1.0366832332063138,1.0113218847985397,0.5,0.5,1.0240025590024269
2024-04-04,0.9563448820051622,0.9624198749407336,0.5,0.5,0.9593823784729478
2024-04-05,1.0679047139234112,1.0544482598965317,0.5,0.5,1.0611764869099716
2024-04-08,0.987919904816836,0.9943028477591292,0.5,0.5,0.9911113762879826
2024-04-09,0.9342919342078768,0.9797895970792284,0.5,0.5,0.9570407656435527
2024-04-10,1.0176901070120858,1.015842625312222,0.5,0.5,1.016766366162154
2024-04-11,1.017523902190832,1.0094201688622997,0.5,0.5,1.0134720355265658
2024-04-12,0.9686111850347843,0.993726458081534,0.5,0.5,0.9811688215581591
2024-04-15,0.9782046653713462,0.9672875459942862,0.5,0.5,0.9727461056828162
2024-04-16,0.9909117050759774,1.0067422785945417,0.5,0.5,0.9988269918352595
2024-04-17,1.015532735669655,0.9933028752860621,0.5,0.5,1.0044178054778585
2024-04-18,0.9596503467832553,0.991693771024785,0.5,0.5,0.9756720589040202
2024-04-19,0.9966605386870818,0.9839007019717537,0.5,0.5,0.9902806203294178
2024-04-22,1.0161438193672838,1.0128248026716693,0.5,0.5,1.0144843110194766
2024-04-23,1.0259293254849877,1.0274533265931032,0.5,0.5,1.0266913260390456
2024-04-24,1.0293642230727982,0.9888977777646334,0.5,0.5,1.0091310004187157
2024-04-25,1.0286690084242696,1.0099375478509602,0.5,0.5,1.019303278137615
2024-04-26,1.0030353711635258,1.0019147819223133,0.5,0.5,1.0024750765429196
2024-04-29,1.0723522338752607,1.0012741090595976,0.5,0.5,1.0368131714674291
2024-04-30,0.9728062941905654,0.9858438092801658,0.5,0.5,0.9793250517353655
2024-05-01,1.0134494098397495,0.9925784002177799,0.5,0.5,1.0030139050287648
2024-05-02,1.0391622633810351,1.0087775029122874,0.5,0.5,1.0239698831466613
2024-05-03,1.020282895203073,1.04662168605364,0.5,0.5,1.0334522906283565
2024-05-06,1.021474940652084,1.0145743655262873,0.5,0.5,1.0180246530891857
2024-05-07,0.9819798755599154,1.0144664630771678,0.5,0.5,0.9982231693185416
2024-05-08,1.0912649690905325,1.0370961946254387,0.5,0.5,1.0641805818579857
2024-05-09,1.044506673920608,1.038028914207148,0.5,0.5,1.041267794063878
2024-05-10,1.0026832446719778,0.9954609447495193,0.5,0.5,0.9990720947107485
2024-05-13,0.9652108351338061,0.9937654364737725,0.5,0.5,0.9794881358037892
2024-05-14,1.0144173322189867,1.019429747465053,0.5,0.5,1.0169235398420198
2024-05-15,1.0594731788668978,1.0255809487119607,0.5,0.5,1.0425270637894293
2024-05-16,0.9610978978840964,0.9687878734154283,0.5,0.5,0.9649428856497624
2024-05-17,1.0100922846511597,0.9850696901012441,0.5,0.5,0.9975809873762019
2024-05-20,0.9726826995032837,1.009197169143892,0.5,0.5,0.9909399343235878
2024-05-21,1.0298329347541915,1.034965352766407,0.5,0.5,1.0323991437602993
2024-05-22,1.0003181923393103,0.9888585361542618,0.5,0.5,0.9945883642467861
2024-05-23,1.0197306724575985,1.004770375235559,0.5,0.5,1.0122505238465789
2024-05-24,1.0621034182616005,1.0428195378520289,0.5,0.5,1.0524614780568147
2024-05-28,1.0401567938181588,1.0027750526893884,0.5,0.5,1.0214659232537735
2024-05-29,0.9757059793105246,0.9559278583873191,0.5,0.5,0.9658169188489218
2024-05-30,1.016888789988317,1.0191174820506033,0.5,0.5,1.0180031360194601
2024-05-31,0.9403055774993515,0.9657272318669434,0.5,0.5,0.9530164046831475
2024-06-03,0.941158681487459,0.9586191769324909,0.5,0.5,0.9498889292099749
2024-06-04,0.960321703146009,0.9754153264852472,0.5,0.5,0.9678685148156281
2024-06-05,1.027358976232059,1.0304715011857861,0.5,0.5,1.0289152387089224
2024-06-06,0.9376086955790883,0.9678499369148096,0.5,0.5,0.952729316246949
2024-06-07,0.9862044848937509,0.9772951160087122,0.5,0.5,0.9817498004512315
2024-06-10,1.037028327933403,1.0839899960530437,0.5,0.5,1.0605091619932234
2024-06-11,1.0340058720004865,1.0171456477871441,0.5,0.5,1.0255757598938153
2024-06-12,0.9927647915569286,0.9991754740122594,0.5,0.5,0.995970132784594
2024-06-13,0.9761485115713544,1.0082519931279286,0.5,0.5,0.9922002523496415
2024-06-14,0.9908370456824277,0.9771291069718927,0.5,0.5,0.9839830763271602
2024-06-17,0.9594700900500857,0.9865983932730272,0.5,0.5,0.9730342416615565
2024-06-18,1.044833228274168,1.0395718197137784,0.5,0.5,1.0422025239939732
2024-06-20,1.0069651950712537,1.0086202584340083,0.5,0.5,1.007792726752631
2024-06-21,0.984918900941622,0.9811973609249015,0.5,0.5,0.9830581309332618
2024-06-24,1.0157724028987445,0.9906938635778165,0.5,0.5,1.0032331332382805
2024-06-25,1.0133742679650783,1.0290141205568992,0.5,0.5,1.0211941942609888
2024-06-26,0.9608544961929711,0.9457660772736303,0.5,0.5,0.9533102867333008
2024-06-27,1.01524847127917,0.9737054413234675,0.5,0.5,0.9944769563013187
2024-06-28,0.9857830055183135,0.9779765100972257,0.5,0.5,0.9818797578077696
2024-07-01,1.015817582786239,1.0238677591335887,0.5,0.5,1.019842670959914
2024-07-02,1.0041218127322318,1.0053645201858559,0.5,0.5,1.0047431664590438
2024-07-03,1.0458380905554656,1.019015326655449,0.5,0.5,1.0324267086054573
2024-07-05,0.9742695130210133,1.0058075460095146,0.5,0.5,0.9900385295152639
2024-07-08,1.039391380260466,1.0210137187167567,0.5,0.5,1.0302025494886113
2024-07-09,0.9840653726597832,1.001066228493711,0.5,0.5,0.9925658005767471
2024-07-10,1.0099562444018697,1.0166234139529595,0.5,0.5,1.0132898291774146
2024-07-11,0.9924167730313032,0.9876565290892103,0.5,0.5,0.9900366510602567
2024-07-12,0.9969436660163763,1.001383502213226,0.5,0.5,0.9991635841148012
2024-07-15,0.9437205554916117,0.9803813824882303,0.5,0.5,0.962050968989921
2024-07-16,0.9962872417826859,0.962420100197495,0.5,0.5,0.9793536709900905
2024-07-17,0.8873878247286449,0.9111186312423265,0.5,0.5,0.8992532279854857
2024-07-18,1.0045931256452298,1.00326789978562,0.5,0.5,1.0039305127154248
2024-07-19,0.998955124138325,1.0107860048750408,0.5,0.5,1.0048705645066829
2024-07-22,1.035307976331313,1.0059164907772782,0.5,0.5,1.0206122335542958
2024-07-23,1.0113679137942053,0.9971116612399827,0.5,0.5,1.004239787517094
2024-07-24,0.9064568636208604,0.9221046649335338,0.5,0.5,0.9142807642771971
2024-07-25,0.9696885300303576,0.9734404846469036,0.5,0.5,0.9715645073386305
2024-07-26,1.0105145201324937,1.0270493252935373,0.5,0.5,1.0187819227130155
2024-07-29,1.0016872485908508,0.9865173053277441,0.5,0.5,0.9941022769592974
2024-07-30,0.9685568417122249,0.9768938156582689,0.5,0.5,0.9727253286852469
2024-07-31,1.1481161973916907,1.1251407970129292,0.5,0.5,1.13662849720231
2024-08-01,0.9598584665948843,0.9355637897881505,0.5,0.5,0.9477111281915174
2024-08-02,0.9525250635050314,0.9409246690743682,0.5,0.5,0.9467248662896999
2024-08-05,0.9692115470168489,1.0172970783864292,0.5,0.5,0.9932543127016391
2024-08-06,1.0596865691843496,1.0651290033857506,0.5,0.5,1.06240778628505
2024-08-07,0.9940852290593564,0.9923773923054727,0.5,0.5,0.9932313106824145
2024-08-08,1.069371292288586,1.0410220721670804,0.5,0.5,1.0551966822278334
2024-08-09,0.9944359195468998,1.0151847088028114,0.5,0.5,1.0048103141748557
2024-08-12,0.9913532721873053,0.9884600226511987,0.5,0.5,0.9899066474192519
2024-08-13,1.0319391571787722,1.0111035398467452,0.5,0.5,1.0215213485127586
2024-08-14,0.9850839701930572,0.9827886445024109,0.5,0.5,0.9839363073477341
2024-08-15,1.0277602390423668,1.0227774031627517,0.5,0.5,1.0252688211025593
2024-08-16,0.9742172156732891,0.9978464592298999,0.5,0.5,0.9860318374515945
2024-08-19,1.017517487502956,1.0147382646775398,0.5,0.5,1.016127876090248
2024-08-20,0.9863759811952854,0.9893145390019606,0.5,0.5,0.987845260098623
2024-08-21,1.0331490583790648,1.0315644978233554,0.5,0.5,1.0323567781012102
2024-08-22,1.0123969153795256,0.9909015302701816,0.5,0.5,1.0016492228248537
2024-08-23,1.0296516979578731,1.00020524116034,0.5,0.5,1.0149284695591065
2024-08-26,0.9896234711439377,0.999487160476008,0.5,0.5,0.9945553158099729
2024-08-27,0.9965834858457401,1.0064137832914697,0.5,0.5,1.001498634568605
2024-08-28,0.9752925334751512,0.98791693341599,0.5,0.5,0.9816047334455706
2024-08-29,1.0263029084231305,1.0034576900673617,0.5,0.5,1.0148802992452461
2024-08-30,1.0089761452272965,1.0116230522786867,0.5,0.5,1.0102995987529915
2024-09-03,0.8865737363699262,0.9038129921955493,0.5,0.5,0.8951933642827378
2024-09-04,1.0124110080936355,0.998537695204079,0.5,0.5,1.0054743516488571
2024-09-05,0.9889148930156876,0.9918317638021044,0.5,0.5,0.990373328408896
2024-09-06,0.9719108368745796,0.9831884649170991,0.5,0.5,0.9775496508958393
2024-09-09,1.0169606742202084,1.0104556482340752,0.5,0.5,1.0137081612271417
2024-09-10,1.0150767781929928,1.0304712233797428,0.5,0.5,1.022774000786368
2024-09-11,1.052313201026454,1.0388349099474834,0.5,0.5,1.0455740554869686
2024-09-12,1.0051213343849008,1.0143125090697116,0.5,0.5,1.009716921727306
2024-09-13,1.0631291058646009,1.0318537901383895,0.5,0.5,1.0474914480014952
2024-09-16,1.045002874004646,1.016685405152381,0.5,0.5,1.0308441395785135
2024-09-17,1.0195749004549104,1.009937091593325,0.5,0.5,1.0147559960241177
2024-09-18,1.0004389676340906,0.995527569076164,0.5,0.5,0.9979832683551273
2024-09-19,1.0169973731855178,1.040782852520024,0.5,0.5,1.0288901128527708
2024-09-20,1.1660182151870955,1.2229255376792787,0.5,0.5,1.194471876433187
2024-09-23,1.034760661706679,1.008392864849887,0.5,0.5,1.0215767632782828
2024-09-24,1.0068978774611141,0.9858820643627957,0.5,0.5,0.9963899709119549
2024-09-25,1.0594305449824448,1.0369639658274814,0.5,0.5,1.048197255404963
2024-09-26,0.9586833088709058,0.9768316465938808,0.5,0.5,0.9677574777323933
2024-09-27,1.0311843506244311,1.0008958266567016,0.5,0.5,1.0160400886405663
2024-09-30,1.006965537800263,1.0117508897023382,0.5,0.5,1.0093582137513006
2024-10-01,1.0338283978333458,1.0214984455555598,0.5,0.5,1.0276634216944527
2024-10-02,1.0230109720788059,0.9991339882233076,0.5,0.5,1.0110724801510567
2024-10-03,1.0564726686443309,1.0451807162440359,0.5,0.5,1.0508266924441834
2024-10-04,1.0449982543775622,1.0293829348082666,0.5,0.5,1.0371905945929143
2024-10-07,0.9484142407918745,0.9756235964760753,0.5,0.5,0.9620189186339749
2024-10-08,0.9747847299680619,1.0029794338942808,0.5,0.5,0.9888820819311713
2024-10-09,0.9704594974820709,0.9387593589259826,0.5,0.5,0.9546094282040267
2024-10-10,0.999436232883218,1.0001144739902519,0.5,0.5,0.999775353436735
2024-10-11,1.0095077388586522,1.0149061215069304,0.5,0.5,1.0122069301827912
2024-10-14,1.055631052715905,1.0207346896240288,0.5,0.5,1.0381828711699668
2024-10-15,0.9699833622264367,0.9794289996416486,0.5,0.5,0.9747061809340427
2024-10-16,1.0576818029701651,1.0512867108407082,0.5,0.5,1.0544842569054367
2024-10-17,0.937946752692679,0.9692637559697256,0.5,0.5,0.9536052543312024
2024-10-18,1.0305649210307564,0.9961654280879665,0.5,0.5,1.0133651745593615
2024-10-21,0.9940532058977293,1.0131771403782035,0.5,0.5,1.0036151731379663
2024-10-22,0.9590427122123226,0.9717960363768515,0.5,0.5,0.9654193742945871
2024-10-23,1.0085571609812756,1.0001880831315852,0.5,0.5,1.0043726220564304
2024-10-24,0.9957973785276871,0.9941739952769075,0.5,0.5,0.9949856869022973
2024-10-25,0.9876572157351475,0.9996596936100366,0.5,0.5,0.9936584546725921
2024-10-28,1.0302346498453148,1.009719754387687,0.5,0.5,1.0199772021165008
2024-10-29,0.9912350623518218,0.9925837277759785,0.5,0.5,0.9919093950639002
2024-10-30,0.9798671726409415,0.987849090868695,0.5,0.5,0.9838581317548183
2024-10-31,1.0068488080749167,1.0045075136020838,0.5,0.5,1.0056781608385004
2024-11-01,0.9563861109946364,0.9815181775042717,0.5,0.5,0.9689521442494541
2024-11-04,0.9684544558780404,0.8754356921701053,0.5,0.5,0.9219450740240729
2024-11-05,1.053222832765771,1.0345211063992976,0.5,0.5,1.0438719695825345
2024-11-06,1.034372419455451,1.0053048556180282,0.5,0.5,1.0198386375367396
2024-11-07,1.0764531801112114,1.0280862920157388,0.5,0.5,1.052269736063475
2024-11-08,1.0454578229820974,0.9908107928095572,0.5,0.5,1.0181343078958274
2024-11-11,1.0274844729926804,0.9912270314754529,0.5,0.5,1.0093557522340666
2024-11-12,0.975034185432594,0.9638806524337777,0.5,0.5,0.9694574189331859
2024-11-13,0.9997184531702433,0.988019287428868,0.5,0.5,0.9938688702995557
2024-11-14,0.9742472889560875,0.9974333059604475,0.5,0.5,0.9858402974582675
2024-11-15,1.0266502745224781,0.9966802672855332,0.5,0.5,1.0116652709040057
2024-11-18,1.0315160864293755,1.0267522601397527,0.5,0.5,1.029134173284564
2024-11-19,1.0561276089906182,1.018673013006495,0.5,0.5,1.0374003109985566
2024-11-20,0.9985146406469759,1.0035807713418636,0.5,0.5,1.0010477059944198
2024-11-21,1.07747539211891,1.0697477557366615,0.5,0.5,1.0736115739277858
2024-11-22,0.9718504349721486,0.9922570662557796,0.5,0.5,0.9820537506139642
2024-11-25,0.9519516123345438,0.9961582111286066,0.5,0.5,0.9740549117315752
2024-11-26,1.0552744103412988,1.0715061636444383,0.5,0.5,1.0633902869928686
2024-11-27,0.9499569554342109,0.9499868400085433,0.5,0.5,0.9499718977213771
2024-11-29,1.0344290468430746,1.0125102271545772,0.5,0.5,1.0234696369988259
2024-12-02,0.9641517751543947,0.9727939622699453,0.5,0.5,0.96847286871217
2024-12-03,1.0003244192431235,0.9917060165615771,0.5,0.5,0.9960152179023503
2024-12-04,1.0463803000738265,1.027029132544485,0.5,0.5,1.0367047163091558
2024-12-05,0.9973344676457202,1.0074351938157475,0.5,0.5,1.002384830730734
2024-12-06,0.9944057098546529,0.9903940288749398,0.5,0.5,0.9923998693647964
2024-12-09,0.927053426802664,0.9456688664782582,0.5,0.5,0.9363611466404611
2024-12-10,0.954217549515678,0.9686887695646268,0.5,0.5,0.9614531595401524
2024-12-11,1.03165616647783,1.0183351115946457,0.5,0.5,1.0249956390362378
2024-12-12,0.9936986385977515,1.0102284202583092,0.5,0.5,1.0019635294280302
2024-12-13,0.9986903910212181,1.0002091787964937,0.5,0.5,0.9994497849088559
2024-12-16,1.003036750060378,1.0009620598508595,0.5,0.5,1.001999404955619
2024-12-17,0.9617422281555202,0.9788549617044285,0.5,0.5,0.9702985949299744
2024-12-18,0.9507762633994408,0.9637977711729602,0.5,0.5,0.9572870172862005
2024-12-19,1.032432980744546,0.9973865230859627,0.5,0.5,1.0149097519152543
2024-12-20,1.0216967953409208,1.0082161519076411,0.5,0.5,1.0149564736242809
2024-12-23,1.0060022798498074,1.0055500897686027,0.5,0.5,1.005776184809205
2024-12-24,1.0182540490562633,1.006614691904566,0.5,0.5,1.0124343704804146
2024-12-26,1.005231730096353,0.9949954377652583,0.5,0.5,1.0001135839308057
2024-12-27,0.9692594435333597,0.9908153008097851,0.5,0.5,0.9800373721715724
2024-12-30,1.0029353929772746,0.9990288823275196,0.5,0.5,1.000982137652397
2024-12-31,0.9841528516905109,0.9884676470600234,0.5,0.5,0.9863102493752671
2025-01-02,1.0855154187928127,1.0844397243198367,0.5,0.5,1.0849775715563248
2025-01-03,1.0848591752436354,1.0403956788555266,0.5,0.5,1.062627427049581
2025-01-06,1.0097929181792848,1.0470681733863727,0.5,0.5,1.0284305457828289
2025-01-07,0.9964623652619112,0.9672694706943145,0.5,0.5,0.9818659179781128
2025-01-08,0.9843301326855866,0.9538786558346709,0.5,0.5,0.9691043942601287
2025-01-10,1.0368134416658585,1.2515996143229617,0.5,0.5,1.14420652799441
2025-01-13,0.972410747877422,0.9149708699150679,0.5,0.5,0.943690808896245
2025-01-14,1.0516867358566104,1.0344863844300902,0.5,0.5,1.0430865601433503
2025-01-15,0.9921412107856816,1.04119510203525,0.5,0.5,1.0166681564104658
2025-01-16,1.0285512856419965,1.0481098650652079,0.5,0.5,1.0383305753536023
2025-01-17,0.9819539551435916,1.003552817875663,0.5,0.5,0.9927533865096273
2025-01-21,1.0848062786842307,1.023011754881134,0.5,0.5,1.0539090167826823
2025-01-22,1.0081467330345606,1.02728353123641,0.5,0.5,1.0177151321354851
2025-01-23,1.0269184923085677,1.041356916855799,0.5,0.5,1.0341377045821833
2025-01-24,0.9959351992132685,1.0035238202336088,0.5,0.5,0.9997295097234387
2025-01-27,0.7172832551957745,0.7915035218550784,0.5,0.5,0.7543933885254265
2025-01-28,1.0916253444637662,1.0138182795733823,0.5,0.5,1.0527218120185742
2025-01-29,1.0372225245806073,1.0469512415233764,0.5,0.5,1.0420868830519918
2025-01-30,1.1358806126868917,1.0570763022515735,0.5,0.5,1.0964784574692326
2025-01-31,0.953091316539499,0.9722249126626512,0.5,0.5,0.9626581146010751
2025-02-03,1.0029756500485594,1.021101482380394,0.5,0.5,1.0120385662144766
2025-02-04,0.9988131801093764,1.0000651097465976,0.5,0.5,0.9994391449279869
2025-02-05,1.019485549939069,1.0244833882995958,0.5,0.5,1.0219844691193325
2025-02-06,0.9899190054044144,0.9935315727740969,0.5,0.5,0.9917252890892556
2025-02-07,0.9824580950415472,0.9935536205767697,0.5,0.5,0.9880058578091584
2025-02-10,1.008927650919331,1.0388650494719784,0.5,0.5,1.0238963501956548
2025-02-11,0.9953678368707813,0.9743654111644485,0.5,0.5,0.9848666240176149
2025-02-12,0.9940337864227531,1.0007014675856118,0.5,0.5,0.9973676270041825
2025-02-13,0.994238187084779,0.9926387234883117,0.5,0.5,0.9934384552865454
2025-02-14,1.0121339890812555,1.0186522081604374,0.5,0.5,1.0153930986208466
2025-02-18,1.0096623089679184,1.0261581883748843,0.5,0.5,1.0179102486714013
2025-02-19,1.000413578366793,0.9879146633615599,0.5,0.5,0.9941641208641764
